"sample","virus","uniquely_mapped_reads","multi_mapped_reads","total_mapped_reads","disease","cell_type"
"SRR22753521","EBV","	0","	0","0","Control","CD14"
"SRR22753521","HCMV","	0","	0","0","Control","CD14"
"SRR22753521","HHV6B","	0","	2","2","Control","CD14"
"SRR22753521","HHV7","	0","	0","0","Control","CD14"
"SRR22753521","HSV1_KOS","	0","	8","8","Control","CD14"
"SRR22753521","HSV2_StrainG","	2","	4","6","Control","CD14"
"SRR22753521","KSHV","	7","	2","9","Control","CD14"
"SRR22753521","VZV_Ellen","	0","	0","0","Control","CD14"
"SRR22753522","combined_herpes_viruses","	3","	8","11","Control","CD14"
"SRR22753522","EBV","	0","	0","0","Control","CD14"
"SRR22753522","HCMV","	0","	0","0","Control","CD14"
"SRR22753522","HHV6B","	0","	1","1","Control","CD14"
"SRR22753522","HHV7","	0","	0","0","Control","CD14"
"SRR22753522","HSV1_KOS","	2","	8","10","Control","CD14"
"SRR22753522","HSV2_StrainG","	1","	2","3","Control","CD14"
"SRR22753522","KSHV","	4","	2","6","Control","CD14"
"SRR22753522","VZV_Ellen","	0","	0","0","Control","CD14"
"SRR22753523","combined_herpes_viruses","	0","	2","2","Control","CD14"
"SRR22753523","EBV","	0","	0","0","Control","CD14"
"SRR22753523","HCMV","	0","	0","0","Control","CD14"
"SRR22753523","HHV6B","	1","	1","2","Control","CD14"
"SRR22753523","HHV7","	0","	0","0","Control","CD14"
"SRR22753523","HSV1_KOS","	1","	4","5","Control","CD14"
"SRR22753523","HSV2_StrainG","	1","	3","4","Control","CD14"
"SRR22753523","KSHV","	6","	1","7","Control","CD14"
"SRR22753523","VZV_Ellen","	0","	0","0","Control","CD14"
"SRR22753524","combined_herpes_viruses","	0","	3","3","Control","CD14"
"SRR22753524","EBV","	0","	0","0","Control","CD14"
"SRR22753524","HCMV","	0","	0","0","Control","CD14"
"SRR22753524","HHV6B","	0","	0","0","Control","CD14"
"SRR22753524","HHV7","	0","	0","0","Control","CD14"
"SRR22753524","HSV1_KOS","	0","	7","7","Control","CD14"
"SRR22753524","HSV2_StrainG","	2","	1","3","Control","CD14"
"SRR22753524","KSHV","	4","	1","5","Control","CD14"
"SRR22753524","VZV_Ellen","	0","	0","0","Control","CD14"
"SRR22753525","combined_herpes_viruses","	2","	2","4","Control","CD19"
"SRR22753525","EBV","	0","	0","0","Control","CD19"
"SRR22753525","HCMV","	0","	0","0","Control","CD19"
"SRR22753525","HHV6B","	0","	0","0","Control","CD19"
"SRR22753525","HHV7","	0","	0","0","Control","CD19"
"SRR22753525","HSV1_KOS","	0","	6","6","Control","CD19"
"SRR22753525","HSV2_StrainG","	1","	5","6","Control","CD19"
"SRR22753525","KSHV","	8","	1","9","Control","CD19"
"SRR22753525","VZV_Ellen","	0","	0","0","Control","CD19"
"SRR22753526","combined_herpes_viruses","	1","	2","3","Control","CD19"
"SRR22753526","EBV","	0","	0","0","Control","CD19"
"SRR22753526","HCMV","	0","	0","0","Control","CD19"
"SRR22753526","HHV6B","	1","	0","1","Control","CD19"
"SRR22753526","HHV7","	0","	0","0","Control","CD19"
"SRR22753526","HSV1_KOS","	1","	5","6","Control","CD19"
"SRR22753526","HSV2_StrainG","	3","	1","4","Control","CD19"
"SRR22753526","KSHV","	3","	2","5","Control","CD19"
"SRR22753526","VZV_Ellen","	0","	0","0","Control","CD19"
"SRR22753527","combined_herpes_viruses","	6","	3","9","Control","CD19"
"SRR22753527","EBV","	0","	0","0","Control","CD19"
"SRR22753527","HCMV","	0","	0","0","Control","CD19"
"SRR22753527","HHV6B","	0","	0","0","Control","CD19"
"SRR22753527","HHV7","	0","	0","0","Control","CD19"
"SRR22753527","HSV1_KOS","	0","	5","5","Control","CD19"
"SRR22753527","HSV2_StrainG","	2","	1","3","Control","CD19"
"SRR22753527","KSHV","	5","	2","7","Control","CD19"
"SRR22753527","VZV_Ellen","	0","	0","0","Control","CD19"
"SRR22753528","combined_herpes_viruses","	0","	6","6","Control","CD19"
"SRR22753528","EBV","	0","	0","0","Control","CD19"
"SRR22753528","HCMV","	0","	0","0","Control","CD19"
"SRR22753528","HHV6B","	0","	1","1","Control","CD19"
"SRR22753528","HHV7","	0","	0","0","Control","CD19"
"SRR22753528","HSV1_KOS","	1","	4","5","Control","CD19"
"SRR22753528","HSV2_StrainG","	2","	1","3","Control","CD19"
"SRR22753528","KSHV","	5","	3","8","Control","CD19"
"SRR22753528","VZV_Ellen","	0","	0","0","Control","CD19"
"SRR22753529","combined_herpes_viruses","	4","	7","11","Control","CD8"
"SRR22753529","EBV","	0","	0","0","Control","CD8"
"SRR22753529","HCMV","	0","	0","0","Control","CD8"
"SRR22753529","HHV6B","	0","	0","0","Control","CD8"
"SRR22753529","HHV7","	0","	0","0","Control","CD8"
"SRR22753529","HSV1_KOS","	1","	8","9","Control","CD8"
"SRR22753529","HSV2_StrainG","	2","	4","6","Control","CD8"
"SRR22753529","KSHV","	4","	1","5","Control","CD8"
"SRR22753529","VZV_Ellen","	0","	0","0","Control","CD8"
"SRR22753530","combined_herpes_viruses","	1","	7","8","Control","CD8"
"SRR22753530","EBV","	0","	0","0","Control","CD8"
"SRR22753530","HCMV","	0","	0","0","Control","CD8"
"SRR22753530","HHV6B","	1","	0","1","Control","CD8"
"SRR22753530","HHV7","	0","	0","0","Control","CD8"
"SRR22753530","HSV1_KOS","	0","	8","8","Control","CD8"
"SRR22753530","HSV2_StrainG","	1","	2","3","Control","CD8"
"SRR22753530","KSHV","	8","	0","8","Control","CD8"
"SRR22753530","VZV_Ellen","	0","	0","0","Control","CD8"
"SRR22753531","combined_herpes_viruses","	0","	7","7","Control","CD8"
"SRR22753531","EBV","	0","	0","0","Control","CD8"
"SRR22753531","HCMV","	0","	0","0","Control","CD8"
"SRR22753531","HHV6B","	0","	0","0","Control","CD8"
"SRR22753531","HHV7","	0","	0","0","Control","CD8"
"SRR22753531","HSV1_KOS","	0","	11","11","Control","CD8"
"SRR22753531","HSV2_StrainG","	5","	9","14","Control","CD8"
"SRR22753531","KSHV","	6","	4","10","Control","CD8"
"SRR22753531","VZV_Ellen","	0","	0","0","Control","CD8"
"SRR22753532","combined_herpes_viruses","	1","	8","9","Control","CD8"
"SRR22753532","EBV","	0","	0","0","Control","CD8"
"SRR22753532","HCMV","	0","	0","0","Control","CD8"
"SRR22753532","HHV6B","	0","	0","0","Control","CD8"
"SRR22753532","HHV7","	0","	0","0","Control","CD8"
"SRR22753532","HSV1_KOS","	2","	7","9","Control","CD8"
"SRR22753532","HSV2_StrainG","	0","	2","2","Control","CD8"
"SRR22753532","KSHV","	6","	3","9","Control","CD8"
"SRR22753532","VZV_Ellen","	0","	0","0","Control","CD8"
"SRR22753533","combined_herpes_viruses","	0","	3","3","Control","CD4"
"SRR22753533","EBV","	0","	0","0","Control","CD4"
"SRR22753533","HCMV","	0","	0","0","Control","CD4"
"SRR22753533","HHV6B","	0","	0","0","Control","CD4"
"SRR22753533","HHV7","	0","	0","0","Control","CD4"
"SRR22753533","HSV1_KOS","	0","	2","2","Control","CD4"
"SRR22753533","HSV2_StrainG","	0","	4","4","Control","CD4"
"SRR22753533","KSHV","	0","	0","0","Control","CD4"
"SRR22753533","VZV_Ellen","	0","	0","0","Control","CD4"
"SRR22753534","combined_herpes_viruses","	0","	2","2","Control","CD4"
"SRR22753534","EBV","	0","	0","0","Control","CD4"
"SRR22753534","HCMV","	0","	0","0","Control","CD4"
"SRR22753534","HHV6B","	1","	0","1","Control","CD4"
"SRR22753534","HHV7","	0","	0","0","Control","CD4"
"SRR22753534","HSV1_KOS","	0","	2","2","Control","CD4"
"SRR22753534","HSV2_StrainG","	1","	1","2","Control","CD4"
"SRR22753534","KSHV","	2","	0","2","Control","CD4"
"SRR22753534","VZV_Ellen","	0","	0","0","Control","CD4"
"SRR22753535","combined_herpes_viruses","	0","	1","1","Control","CD4"
"SRR22753535","EBV","	0","	0","0","Control","CD4"
"SRR22753535","HCMV","	0","	0","0","Control","CD4"
"SRR22753535","HHV6B","	0","	0","0","Control","CD4"
"SRR22753535","HHV7","	0","	0","0","Control","CD4"
"SRR22753535","HSV1_KOS","	1","	1","2","Control","CD4"
"SRR22753535","HSV2_StrainG","	0","	1","1","Control","CD4"
"SRR22753535","KSHV","	0","	0","0","Control","CD4"
"SRR22753535","VZV_Ellen","	0","	0","0","Control","CD4"
"SRR22753536","combined_herpes_viruses","	0","	2","2","Control","CD4"
"SRR22753536","EBV","	0","	0","0","Control","CD4"
"SRR22753536","HCMV","	0","	0","0","Control","CD4"
"SRR22753536","HHV6B","	0","	0","0","Control","CD4"
"SRR22753536","HHV7","	0","	0","0","Control","CD4"
"SRR22753536","HSV1_KOS","	0","	2","2","Control","CD4"
"SRR22753536","HSV2_StrainG","	1","	1","2","Control","CD4"
"SRR22753536","KSHV","	0","	3","3","Control","CD4"
"SRR22753536","VZV_Ellen","	0","	0","0","Control","CD4"
"SRR22753537","combined_herpes_viruses","	1","	0","1","Control","PBMC"
"SRR22753537","EBV","	0","	0","0","Control","PBMC"
"SRR22753537","HCMV","	0","	0","0","Control","PBMC"
"SRR22753537","HHV6B","	0","	0","0","Control","PBMC"
"SRR22753537","HHV7","	0","	0","0","Control","PBMC"
"SRR22753537","HSV1_KOS","	0","	2","2","Control","PBMC"
"SRR22753537","HSV2_StrainG","	0","	0","0","Control","PBMC"
"SRR22753537","KSHV","	1","	0","1","Control","PBMC"
"SRR22753537","VZV_Ellen","	0","	0","0","Control","PBMC"
"SRR22753538","combined_herpes_viruses","	0","	0","0","Control","PBMC"
"SRR22753538","EBV","	0","	0","0","Control","PBMC"
"SRR22753538","HCMV","	0","	0","0","Control","PBMC"
"SRR22753538","HHV6B","	0","	0","0","Control","PBMC"
"SRR22753538","HHV7","	0","	0","0","Control","PBMC"
"SRR22753538","HSV1_KOS","	0","	2","2","Control","PBMC"
"SRR22753538","HSV2_StrainG","	2","	1","3","Control","PBMC"
"SRR22753538","KSHV","	2","	1","3","Control","PBMC"
"SRR22753538","VZV_Ellen","	0","	0","0","Control","PBMC"
"SRR22753539","combined_herpes_viruses","	0","	0","0","Control","PBMC"
"SRR22753539","EBV","	0","	0","0","Control","PBMC"
"SRR22753539","HCMV","	0","	0","0","Control","PBMC"
"SRR22753539","HHV6B","	0","	0","0","Control","PBMC"
"SRR22753539","HHV7","	0","	0","0","Control","PBMC"
"SRR22753539","HSV1_KOS","	0","	1","1","Control","PBMC"
"SRR22753539","HSV2_StrainG","	0","	0","0","Control","PBMC"
"SRR22753539","KSHV","	1","	0","1","Control","PBMC"
"SRR22753539","VZV_Ellen","	0","	0","0","Control","PBMC"
"SRR22753540","combined_herpes_viruses","	0","	2","2","Control","PBMC"
"SRR22753540","EBV","	0","	0","0","Control","PBMC"
"SRR22753540","HCMV","	0","	0","0","Control","PBMC"
"SRR22753540","HHV6B","	0","	0","0","Control","PBMC"
"SRR22753540","HHV7","	0","	0","0","Control","PBMC"
"SRR22753540","HSV1_KOS","	0","	3","3","Control","PBMC"
"SRR22753540","HSV2_StrainG","	1","	2","3","Control","PBMC"
"SRR22753540","KSHV","	2","	0","2","Control","PBMC"
"SRR22753540","VZV_Ellen","	0","	0","0","Control","PBMC"
"SRR22753541","combined_herpes_viruses","	0","	1","1","Control","CD19"
"SRR22753541","EBV","	0","	0","0","Control","CD19"
"SRR22753541","HCMV","	1","	0","1","Control","CD19"
"SRR22753541","HHV6B","	0","	2","2","Control","CD19"
"SRR22753541","HHV7","	0","	0","0","Control","CD19"
"SRR22753541","HSV1_KOS","	1","	1","2","Control","CD19"
"SRR22753541","HSV2_StrainG","	0","	0","0","Control","CD19"
"SRR22753541","KSHV","	1","	2","3","Control","CD19"
"SRR22753541","VZV_Ellen","	0","	0","0","Control","CD19"
"SRR22753542","combined_herpes_viruses","	1","	1","2","Control","CD19"
"SRR22753542","EBV","	0","	0","0","Control","CD19"
"SRR22753542","HCMV","	0","	0","0","Control","CD19"
"SRR22753542","HHV6B","	0","	0","0","Control","CD19"
"SRR22753542","HHV7","	0","	0","0","Control","CD19"
"SRR22753542","HSV1_KOS","	0","	0","0","Control","CD19"
"SRR22753542","HSV2_StrainG","	1","	1","2","Control","CD19"
"SRR22753542","KSHV","	1","	1","2","Control","CD19"
"SRR22753542","VZV_Ellen","	0","	0","0","Control","CD19"
"SRR22753543","combined_herpes_viruses","	0","	2","2","Control","CD19"
"SRR22753543","EBV","	0","	0","0","Control","CD19"
"SRR22753543","HCMV","	0","	0","0","Control","CD19"
"SRR22753543","HHV6B","	0","	2","2","Control","CD19"
"SRR22753543","HHV7","	0","	0","0","Control","CD19"
"SRR22753543","HSV1_KOS","	0","	1","1","Control","CD19"
"SRR22753543","HSV2_StrainG","	0","	3","3","Control","CD19"
"SRR22753543","KSHV","	2","	1","3","Control","CD19"
"SRR22753543","VZV_Ellen","	0","	0","0","Control","CD19"
"SRR22753544","combined_herpes_viruses","	0","	0","0","Control","CD19"
"SRR22753544","EBV","	0","	0","0","Control","CD19"
"SRR22753544","HCMV","	0","	0","0","Control","CD19"
"SRR22753544","HHV6B","	0","	2","2","Control","CD19"
"SRR22753544","HHV7","	0","	0","0","Control","CD19"
"SRR22753544","HSV1_KOS","	0","	1","1","Control","CD19"
"SRR22753544","HSV2_StrainG","	0","	0","0","Control","CD19"
"SRR22753544","KSHV","	1","	1","2","Control","CD19"
"SRR22753544","VZV_Ellen","	0","	0","0","Control","CD19"
"SRR22753545","combined_herpes_viruses","	1","	4","5","Control","CD14"
"SRR22753545","EBV","	0","	0","0","Control","CD14"
"SRR22753545","HCMV","	0","	0","0","Control","CD14"
"SRR22753545","HHV6B","	0","	0","0","Control","CD14"
"SRR22753545","HHV7","	0","	0","0","Control","CD14"
"SRR22753545","HSV1_KOS","	0","	5","5","Control","CD14"
"SRR22753545","HSV2_StrainG","	12","	12","24","Control","CD14"
"SRR22753545","KSHV","	10","	3","13","Control","CD14"
"SRR22753545","VZV_Ellen","	0","	0","0","Control","CD14"
"SRR22753546","combined_herpes_viruses","	1","	5","6","Control","CD14"
"SRR22753546","EBV","	0","	0","0","Control","CD14"
"SRR22753546","HCMV","	0","	0","0","Control","CD14"
"SRR22753546","HHV6B","	0","	0","0","Control","CD14"
"SRR22753546","HHV7","	0","	0","0","Control","CD14"
"SRR22753546","HSV1_KOS","	0","	5","5","Control","CD14"
"SRR22753546","HSV2_StrainG","	10","	13","23","Control","CD14"
"SRR22753546","KSHV","	3","	0","3","Control","CD14"
"SRR22753546","VZV_Ellen","	0","	0","0","Control","CD14"
"SRR22753547","combined_herpes_viruses","	1","	2","3","Control","CD14"
"SRR22753547","EBV","	0","	0","0","Control","CD14"
"SRR22753547","HCMV","	0","	0","0","Control","CD14"
"SRR22753547","HHV6B","	0","	1","1","Control","CD14"
"SRR22753547","HHV7","	0","	0","0","Control","CD14"
"SRR22753547","HSV1_KOS","	1","	7","8","Control","CD14"
"SRR22753547","HSV2_StrainG","	15","	18","33","Control","CD14"
"SRR22753547","KSHV","	7","	1","8","Control","CD14"
"SRR22753547","VZV_Ellen","	0","	0","0","Control","CD14"
"SRR22753548","combined_herpes_viruses","	2","	9","11","Control","CD14"
"SRR22753548","EBV","	0","	0","0","Control","CD14"
"SRR22753548","HCMV","	0","	0","0","Control","CD14"
"SRR22753548","HHV6B","	0","	0","0","Control","CD14"
"SRR22753548","HHV7","	0","	0","0","Control","CD14"
"SRR22753548","HSV1_KOS","	1","	12","13","Control","CD14"
"SRR22753548","HSV2_StrainG","	5","	15","20","Control","CD14"
"SRR22753548","KSHV","	8","	2","10","Control","CD14"
"SRR22753548","VZV_Ellen","	0","	0","0","Control","CD14"
"SRR22753549","combined_herpes_viruses","	0","	1","1","Control","CD8"
"SRR22753549","EBV","	0","	0","0","Control","CD8"
"SRR22753549","HCMV","	0","	0","0","Control","CD8"
"SRR22753549","HHV6B","	0","	0","0","Control","CD8"
"SRR22753549","HHV7","	0","	0","0","Control","CD8"
"SRR22753549","HSV1_KOS","	0","	3","3","Control","CD8"
"SRR22753549","HSV2_StrainG","	2","	2","4","Control","CD8"
"SRR22753549","KSHV","	3","	4","7","Control","CD8"
"SRR22753549","VZV_Ellen","	0","	0","0","Control","CD8"
"SRR22753550","combined_herpes_viruses","	2","	2","4","Control","CD8"
"SRR22753550","EBV","	0","	0","0","Control","CD8"
"SRR22753550","HCMV","	0","	0","0","Control","CD8"
"SRR22753550","HHV6B","	0","	1","1","Control","CD8"
"SRR22753550","HHV7","	0","	0","0","Control","CD8"
"SRR22753550","HSV1_KOS","	1","	0","1","Control","CD8"
"SRR22753550","HSV2_StrainG","	1","	5","6","Control","CD8"
"SRR22753550","KSHV","	2","	3","5","Control","CD8"
"SRR22753550","VZV_Ellen","	0","	0","0","Control","CD8"
"SRR22753551","combined_herpes_viruses","	3","	3","6","Control","CD8"
"SRR22753551","EBV","	0","	0","0","Control","CD8"
"SRR22753551","HCMV","	0","	0","0","Control","CD8"
"SRR22753551","HHV6B","	1","	0","1","Control","CD8"
"SRR22753551","HHV7","	0","	0","0","Control","CD8"
"SRR22753551","HSV1_KOS","	0","	5","5","Control","CD8"
"SRR22753551","HSV2_StrainG","	1","	2","3","Control","CD8"
"SRR22753551","KSHV","	3","	4","7","Control","CD8"
"SRR22753551","VZV_Ellen","	0","	0","0","Control","CD8"
"SRR22753552","combined_herpes_viruses","	0","	1","1","Control","CD8"
"SRR22753552","EBV","	0","	0","0","Control","CD8"
"SRR22753552","HCMV","	0","	0","0","Control","CD8"
"SRR22753552","HHV6B","	0","	0","0","Control","CD8"
"SRR22753552","HHV7","	0","	0","0","Control","CD8"
"SRR22753552","HSV1_KOS","	0","	2","2","Control","CD8"
"SRR22753552","HSV2_StrainG","	3","	4","7","Control","CD8"
"SRR22753552","KSHV","	5","	2","7","Control","CD8"
"SRR22753552","VZV_Ellen","	0","	0","0","Control","CD8"
"SRR22753553","combined_herpes_viruses","	0","	2","2","Control","CD4"
"SRR22753553","EBV","	0","	0","0","Control","CD4"
"SRR22753553","HCMV","	0","	0","0","Control","CD4"
"SRR22753553","HHV6B","	0","	0","0","Control","CD4"
"SRR22753553","HHV7","	0","	0","0","Control","CD4"
"SRR22753553","HSV1_KOS","	2","	1","3","Control","CD4"
"SRR22753553","HSV2_StrainG","	2","	5","7","Control","CD4"
"SRR22753553","KSHV","	1","	2","3","Control","CD4"
"SRR22753553","VZV_Ellen","	0","	0","0","Control","CD4"
"SRR22753554","combined_herpes_viruses","	0","	1","1","Control","CD4"
"SRR22753554","EBV","	0","	0","0","Control","CD4"
"SRR22753554","HCMV","	0","	0","0","Control","CD4"
"SRR22753554","HHV6B","	0","	0","0","Control","CD4"
"SRR22753554","HHV7","	0","	0","0","Control","CD4"
"SRR22753554","HSV1_KOS","	0","	1","1","Control","CD4"
"SRR22753554","HSV2_StrainG","	0","	5","5","Control","CD4"
"SRR22753554","KSHV","	1","	1","2","Control","CD4"
"SRR22753554","VZV_Ellen","	0","	0","0","Control","CD4"
"SRR22753555","combined_herpes_viruses","	0","	0","0","Control","CD4"
"SRR22753555","EBV","	0","	0","0","Control","CD4"
"SRR22753555","HCMV","	0","	0","0","Control","CD4"
"SRR22753555","HHV6B","	0","	0","0","Control","CD4"
"SRR22753555","HHV7","	0","	0","0","Control","CD4"
"SRR22753555","HSV1_KOS","	0","	0","0","Control","CD4"
"SRR22753555","HSV2_StrainG","	1","	1","2","Control","CD4"
"SRR22753555","KSHV","	1","	1","2","Control","CD4"
"SRR22753555","VZV_Ellen","	0","	0","0","Control","CD4"
"SRR22753556","combined_herpes_viruses","	1","	2","3","Control","CD4"
"SRR22753556","EBV","	0","	0","0","Control","CD4"
"SRR22753556","HCMV","	0","	0","0","Control","CD4"
"SRR22753556","HHV6B","	0","	0","0","Control","CD4"
"SRR22753556","HHV7","	0","	0","0","Control","CD4"
"SRR22753556","HSV1_KOS","	1","	4","5","Control","CD4"
"SRR22753556","HSV2_StrainG","	0","	2","2","Control","CD4"
"SRR22753556","KSHV","	2","	2","4","Control","CD4"
"SRR22753556","VZV_Ellen","	0","	0","0","Control","CD4"
"SRR22753557","combined_herpes_viruses","	0","	1","1","Control","CD4"
"SRR22753557","EBV","	0","	0","0","Control","CD4"
"SRR22753557","HCMV","	0","	0","0","Control","CD4"
"SRR22753557","HHV6B","	0","	0","0","Control","CD4"
"SRR22753557","HHV7","	0","	0","0","Control","CD4"
"SRR22753557","HSV1_KOS","	0","	2","2","Control","CD4"
"SRR22753557","HSV2_StrainG","	2","	1","3","Control","CD4"
"SRR22753557","KSHV","	1","	1","2","Control","CD4"
"SRR22753557","VZV_Ellen","	0","	0","0","Control","CD4"
"SRR22753558","combined_herpes_viruses","	1","	2","3","Control","CD4"
"SRR22753558","EBV","	0","	0","0","Control","CD4"
"SRR22753558","HCMV","	0","	0","0","Control","CD4"
"SRR22753558","HHV6B","	0","	0","0","Control","CD4"
"SRR22753558","HHV7","	0","	0","0","Control","CD4"
"SRR22753558","HSV1_KOS","	1","	2","3","Control","CD4"
"SRR22753558","HSV2_StrainG","	2","	4","6","Control","CD4"
"SRR22753558","KSHV","	2","	1","3","Control","CD4"
"SRR22753558","VZV_Ellen","	0","	0","0","Control","CD4"
"SRR22753559","combined_herpes_viruses","	1","	2","3","Control","CD4"
"SRR22753559","EBV","	0","	0","0","Control","CD4"
"SRR22753559","HCMV","	0","	0","0","Control","CD4"
"SRR22753559","HHV6B","	0","	0","0","Control","CD4"
"SRR22753559","HHV7","	0","	0","0","Control","CD4"
"SRR22753559","HSV1_KOS","	2","	3","5","Control","CD4"
"SRR22753559","HSV2_StrainG","	3","	3","6","Control","CD4"
"SRR22753559","KSHV","	2","	3","5","Control","CD4"
"SRR22753559","VZV_Ellen","	0","	0","0","Control","CD4"
"SRR22753560","combined_herpes_viruses","	2","	2","4","Control","CD4"
"SRR22753560","EBV","	0","	0","0","Control","CD4"
"SRR22753560","HCMV","	0","	0","0","Control","CD4"
"SRR22753560","HHV6B","	0","	0","0","Control","CD4"
"SRR22753560","HHV7","	0","	0","0","Control","CD4"
"SRR22753560","HSV1_KOS","	0","	1","1","Control","CD4"
"SRR22753560","HSV2_StrainG","	3","	4","7","Control","CD4"
"SRR22753560","KSHV","	2","	1","3","Control","CD4"
"SRR22753560","VZV_Ellen","	0","	0","0","Control","CD4"
"SRR22753561","EBV","	0","	0","0","Juvenile Dermatomyositis","CD14"
"SRR22753561","HCMV","	0","	0","0","Juvenile Dermatomyositis","CD14"
"SRR22753561","HHV6B","	0","	5","5","Juvenile Dermatomyositis","CD14"
"SRR22753561","HHV7","	0","	0","0","Juvenile Dermatomyositis","CD14"
"SRR22753561","HSV1_KOS","	17","	119","136","Juvenile Dermatomyositis","CD14"
"SRR22753561","HSV2_StrainG","	0","	4","4","Juvenile Dermatomyositis","CD14"
"SRR22753561","KSHV","	2","	4","6","Juvenile Dermatomyositis","CD14"
"SRR22753562","combined_herpes_viruses","	19","	137","156","Juvenile Dermatomyositis","CD8"
"SRR22753562","EBV","	0","	0","0","Juvenile Dermatomyositis","CD8"
"SRR22753562","HCMV","	0","	0","0","Juvenile Dermatomyositis","CD8"
"SRR22753562","HHV6B","	1","	2","3","Juvenile Dermatomyositis","CD8"
"SRR22753562","HHV7","	0","	0","0","Juvenile Dermatomyositis","CD8"
"SRR22753562","HSV1_KOS","	20","	177","197","Juvenile Dermatomyositis","CD8"
"SRR22753562","HSV2_StrainG","	1","	0","1","Juvenile Dermatomyositis","CD8"
"SRR22753562","KSHV","	0","	2","2","Juvenile Dermatomyositis","CD8"
"SRR22753562","VZV_Ellen","	0","	0","0","Juvenile Dermatomyositis","CD8"
"SRR22753563","combined_herpes_viruses","	3","	3","6","Juvenile Dermatomyositis","CD8"
"SRR22753563","EBV","	0","	0","0","Juvenile Dermatomyositis","CD8"
"SRR22753563","HCMV","	0","	0","0","Juvenile Dermatomyositis","CD8"
"SRR22753563","HHV6B","	0","	0","0","Juvenile Dermatomyositis","CD8"
"SRR22753563","HHV7","	0","	0","0","Juvenile Dermatomyositis","CD8"
"SRR22753563","HSV1_KOS","	1","	3","4","Juvenile Dermatomyositis","CD8"
"SRR22753563","HSV2_StrainG","	4","	4","8","Juvenile Dermatomyositis","CD8"
"SRR22753563","KSHV","	3","	2","5","Juvenile Dermatomyositis","CD8"
"SRR22753563","VZV_Ellen","	0","	0","0","Juvenile Dermatomyositis","CD8"
"SRR22753564","combined_herpes_viruses","	2","	2","4","Juvenile Dermatomyositis","CD8"
"SRR22753564","EBV","	0","	0","0","Juvenile Dermatomyositis","CD8"
"SRR22753564","HCMV","	0","	0","0","Juvenile Dermatomyositis","CD8"
"SRR22753564","HHV6B","	0","	0","0","Juvenile Dermatomyositis","CD8"
"SRR22753564","HHV7","	0","	0","0","Juvenile Dermatomyositis","CD8"
"SRR22753564","HSV1_KOS","	1","	6","7","Juvenile Dermatomyositis","CD8"
"SRR22753564","HSV2_StrainG","	2","	3","5","Juvenile Dermatomyositis","CD8"
"SRR22753564","KSHV","	4","	0","4","Juvenile Dermatomyositis","CD8"
"SRR22753564","VZV_Ellen","	0","	0","0","Juvenile Dermatomyositis","CD8"
"SRR22753565","combined_herpes_viruses","	4","	2","6","Juvenile Dermatomyositis","CD8"
"SRR22753565","EBV","	0","	0","0","Juvenile Dermatomyositis","CD8"
"SRR22753565","HCMV","	0","	0","0","Juvenile Dermatomyositis","CD8"
"SRR22753565","HHV6B","	0","	0","0","Juvenile Dermatomyositis","CD8"
"SRR22753565","HHV7","	0","	0","0","Juvenile Dermatomyositis","CD8"
"SRR22753565","HSV1_KOS","	1","	4","5","Juvenile Dermatomyositis","CD8"
"SRR22753565","HSV2_StrainG","	1","	4","5","Juvenile Dermatomyositis","CD8"
"SRR22753565","KSHV","	7","	3","10","Juvenile Dermatomyositis","CD8"
"SRR22753565","VZV_Ellen","	0","	0","0","Juvenile Dermatomyositis","CD8"
"SRR22753566","combined_herpes_viruses","	5","	9","14","Juvenile Dermatomyositis","CD4"
"SRR22753566","EBV","	0","	0","0","Juvenile Dermatomyositis","CD4"
"SRR22753566","HCMV","	0","	0","0","Juvenile Dermatomyositis","CD4"
"SRR22753566","HHV6B","	0","	2","2","Juvenile Dermatomyositis","CD4"
"SRR22753566","HHV7","	0","	0","0","Juvenile Dermatomyositis","CD4"
"SRR22753566","HSV1_KOS","	1","	9","10","Juvenile Dermatomyositis","CD4"
"SRR22753566","HSV2_StrainG","	6","	17","23","Juvenile Dermatomyositis","CD4"
"SRR22753566","KSHV","	16","	2","18","Juvenile Dermatomyositis","CD4"
"SRR22753566","VZV_Ellen","	0","	0","0","Juvenile Dermatomyositis","CD4"
"SRR22753567","combined_herpes_viruses","	3","	16","19","Juvenile Dermatomyositis","CD4"
"SRR22753567","EBV","	0","	0","0","Juvenile Dermatomyositis","CD4"
"SRR22753567","HCMV","	0","	0","0","Juvenile Dermatomyositis","CD4"
"SRR22753567","HHV6B","	0","	0","0","Juvenile Dermatomyositis","CD4"
"SRR22753567","HHV7","	0","	0","0","Juvenile Dermatomyositis","CD4"
"SRR22753567","HSV1_KOS","	3","	13","16","Juvenile Dermatomyositis","CD4"
"SRR22753567","HSV2_StrainG","	7","	5","12","Juvenile Dermatomyositis","CD4"
"SRR22753567","KSHV","	11","	1","12","Juvenile Dermatomyositis","CD4"
"SRR22753567","VZV_Ellen","	0","	0","0","Juvenile Dermatomyositis","CD4"
"SRR22753568","combined_herpes_viruses","	5","	12","17","Juvenile Dermatomyositis","CD4"
"SRR22753568","EBV","	0","	0","0","Juvenile Dermatomyositis","CD4"
"SRR22753568","HCMV","	0","	0","0","Juvenile Dermatomyositis","CD4"
"SRR22753568","HHV6B","	0","	0","0","Juvenile Dermatomyositis","CD4"
